ACTIONTYPE,ACTIONDATE,ASSISTANCETYPE,RECORDTYPE,FAIN,AWARDMODIFICATIONAMENDMENTNUM,URI,CORRECTIONLATEDELETEIND,FISCALYEARANDQTRCORRECTION,SAI_NUM,AWARDEEORRECIPIENTLEGALENTITYNAME,AWARDEEORRECIPIENTUNIQUEIDENTIFIER,LEGALENTITYADDRLINE1,LEGALENTITYADDRLINE2,LEGALENTITYADDRLINE3,LEGALENTITYCITYNAME,LEGALENTITYSTATECD,LEGALENTITYZIP5,LEGALENTITYZIPLAST4,LEGALENTITYCOUNTRYCD,LEGALENTITYFOREIGNCITYNAME,LEGALENTITYFOREIGNPROVINCENAME,LEGALENTITYFOREIGNPOSTALCD,LEGALENTITYCONGRESSIONALDISTRICT,BUSINESSTYPES,FUNDINGAGENCYCD,FUNDINGSUBTIERAGENCYCD,FUNDINGOFFICECD,AWARDINGAGENCYCD,AWARDINGSUBTIERAGENCYCD,AWARDINGOFFICECD,CFDA_NUM,PRIMPLACEOFPERFORMANCECD,PRIMPLACEOFPERFORMANCECOUNTRYCD,PRIMPLACEOFPERFORMANCEZIP+4,PRIMPLACEOFPERFORMANCEFOREIGNLOCATIONDESC,PRIMPLACEOFPERFORMANCECONGRESSIONALDISTRICT,AWARDDESC,PERIODOFPERFORMANCESTARTDATE,PERIODOFPERFORMANCECURRENTENDDATE,FEDERALACTIONOBLIGATION,NONFEDERALFUNDINGAMOUNT,FACEVALUEOFDIRECTLOANORLOANGUARANTEE,ORIGINALLOANSUBSIDYCOST,BUSINESSFUNDSINDICATOR
A,20201028,07,2,8883628205,1,,,,SAI Exempt,Atlantic Coast Builders LLC,,21538 SHELL STATION RD,,,FRANKFORD,DE,19945,2432,USA,,,,00,R,073,7300,732990,073,7300,732990,59.008,DE**005,USA,,,00,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,125000.00,11150.00,NON
A,20201029,07,2,8886488206,1,,,,SAI Exempt,KRISHNA HOSPITALITY INC,,1915 HWY 59 SOUTH,,,THIEF RIVER FALLS,MN,56701,4304,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,MN**113,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,110800.00,9883.36,NON
A,20201029,07,2,8886848207,1,,,,SAI Exempt,"EVERYDAY WINE, LLC",,640 HILLTOP WEST SHOPPING CTR,,,VIRGINIA BCH,VA,23451,6139,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,VA**810,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,80000.00,7136.00,NON
A,20201029,07,2,8888338200,1,,,,SAI Exempt,JEFF GARRIS,,5013 OUT ISLAND DR,,,WILMINGTON,NC,28409,8909,USA,,,,07,PR,073,7300,732990,073,7300,732990,59.008,NC**129,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,46900.00,4183.48,NON
A,20201029,07,2,8888348203,1,,,,SAI Exempt,"T.V. Facts Entertainment Plus, Inc.",,170 AVENUE B,,,HOLBROOK,NY,11741,1403,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,NY**103,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,141800.00,12648.56,NON
A,20201029,07,2,8889198208,1,,,,SAI Exempt,Wolverine Fitness,,177 10TH AVE NE,,,BELLEVUE,WA,98004,0001,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,WA**033,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,135400.00,12077.68,NON
A,20201029,07,2,8890588204,1,,,,SAI Exempt,OSVANIS LOZADA RODRIGUEZ,,2744 PAGEWOOD AVE,,,ODESSA,TX,79762,8061,USA,,,,11,PR,073,7300,732990,073,7300,732990,59.008,TX**135,USA,,,11,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,69300.00,6181.56,NON
A,20201029,07,2,8890968200,1,,,,SAI Exempt,Costume America Inc,,80 SMITH STREET STE 7,,,FARMINGDALE,NY,11735,1011,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,NY**103,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,20800.00,1855.36,NON
A,20201029,07,2,8899718202,1,,,,SAI Exempt,"SAMRAH LIMO SERVICE, LLC",,15645 E BRONCOS PL,,,CENTENNIAL,CO,80112,4751,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,CO**005,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,68200.00,6083.44,NON
A,20201029,07,2,8890998209,1,,,,SAI Exempt,AVENUE GIFT SHOP CORP,,1637 ISLIP AVE,,,CENTRAL ISLIP,NY,11722,2701,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,NY**103,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13000.00,1159.60,NON
A,20201029,07,2,8891368210,1,,,,SAI Exempt,Little Elephants,,18718 AMAR RD,,,WALNUT,CA,91789,4168,USA,,,,32,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,32,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,90000.00,8028.00,NON
A,20201029,07,2,8892948209,1,,,,SAI Exempt,VICTORY VAN RENTALS LLC,,4106 BRISTOL HIGHWAY,,,JOHNSON CITY,TN,37601,2932,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,TN**179,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,101800.00,9080.56,NON
A,20201029,07,2,8893308207,1,,,,SAI Exempt,"BALDWIN BOWLING CENTER, INC.",,708 MICHIGAN AVE,,,BALDWIN,MI,49304,7126,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,MI**085,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,15000.00,1338.00,NON
A,20201029,07,2,8893588210,1,,,,SAI Exempt,OAK TREE HAIR SALON,,4010 FONT HILL DR,,,ELLICOTT CITY,MD,21042,5616,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,MD**027,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,15800.00,1409.36,NON
A,20201029,07,2,8893918202,1,,,,SAI Exempt,ASTUTE GROUP LLC,,5922 NILES DR,,,TROY,MI,48098,2938,USA,,,,11,R,073,7300,732990,073,7300,732990,59.008,MI**125,USA,,,11,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,3100.00,276.52,NON
A,20201029,07,2,8893928205,1,,,,SAI Exempt,HONEST2GOD CLEANING LLC,,6515 NW 11TH ST,,,MARGATE,FL,33063,3509,USA,,,,22,R,073,7300,732990,073,7300,732990,59.008,FL**011,USA,,,22,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13700.00,1222.04,NON
A,20201029,07,2,8896388204,1,,,,SAI Exempt,YARNIE PROPERTY MANAGEMENT LLC,,37 WEST MILLBURY,,,SUTTON,MA,01590,1347,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,MA**027,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,50500.00,4504.60,NON
A,20201029,07,2,8896778203,1,,,,SAI Exempt,Value Transit INC,,345 ARDEN PARK BLVD,,,DETROIT,MI,48202,1359,USA,,,,13,R,073,7300,732990,073,7300,732990,59.008,MI**163,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,120400.00,10739.68,NON
A,20201029,07,2,8897868208,1,,,,SAI Exempt,Sapp's Fitness Garage,,302 CALLOWAY TERRACE,,,PELHAM,AL,35124,4896,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,AL**117,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,66900.00,5967.48,NON
A,20201029,07,2,8899738208,1,,,,SAI Exempt,KATHY ROBINSON,,1525 DELANO STREET,,,SAVANNAH,GA,31415,7897,USA,,,,01,PR,073,7300,732990,073,7300,732990,59.008,GA**051,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,17500.00,1561.00,NON
A,20201029,07,2,8900038208,1,,,,SAI Exempt,HAIR BALLERS LLC,,3114 MT MIGUEL DRIVE,,,SAN DIEGO,CA,92139,3639,USA,,,,53,R,073,7300,732990,073,7300,732990,59.008,CA**073,USA,,,53,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,21700.00,1935.64,NON
A,20201029,07,2,8901288204,1,,,,SAI Exempt,"HT Fitness 2, LLC",,1150 CR 126,,,GEORGETOWN,TX,78626,2454,USA,,,,31,R,073,7300,732990,073,7300,732990,59.008,TX**021,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,80000.00,7136.00,NON
A,20201029,07,2,8903238204,1,,,,SAI Exempt,TERRAFAB SWINGARMS LLC,,304 EAST 18TH STREET,,,OWASSO,OK,74055,4634,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,OK**143,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,39200.00,3496.64,NON
A,20201029,07,2,8903248207,1,,,,SAI Exempt,ABED MELEK SELASE,,9090 SKILLMAN STREET APT 182A-263,,,DALLAS,TX,75243,8278,USA,,,,32,PR,073,7300,732990,073,7300,732990,59.008,TX**113,USA,,,32,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,13200.00,1177.44,NON
A,20201029,07,2,8903488209,1,,,,SAI Exempt,X'QUISITE GLAM BOUTIQUE L.L.C.,,12721 W 7 MILE,,,DETROIT,MI,48235,1302,USA,,,,14,R,073,7300,732990,073,7300,732990,59.008,MI**163,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,6800.00,606.56,NON
A,20201029,07,2,8903948205,1,,,,SAI Exempt,JOHN RENOLLINO,,4610 SUMMIT DRIVE,,,WICHITA FALLS,TX,76310,3954,USA,,,,13,PR,073,7300,732990,073,7300,732990,59.008,TX**485,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4900.00,437.08,NON
A,20201030,07,2,8907428210,1,,,,SAI Exempt,"GHANSHYAM, LLC",,301 SLEEPY HOLLOW CT,,,ELK CITY,OK,73644,9771,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,OK**009,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4400.00,392.48,NON
A,20201030,07,2,8923148209,1,,,,SAI Exempt,Advit Healthcare  Management LLC,,251 W DEKALB PIKE APT E429,,,KING OF PRUSSIA,PA,19406,2583,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,PA**091,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,49600.00,4424.32,NON
A,20201030,07,2,8907878205,1,,,,SAI Exempt,MAC LEADS LLC,,1721 SE 17TH STREET APT 802,,,FORT LAUDERDALE,FL,33316,3159,USA,,,,22,R,073,7300,732990,073,7300,732990,59.008,FL**011,USA,,,22,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,62200.00,5548.24,NON
A,20201030,07,2,8910168205,1,,,,SAI Exempt,Rangel Transport Corp.,,2 BRIAN AVE,,,EGG HARBOR TOWNSHIP,NJ,08234,8319,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,NJ**001,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,44000.00,3924.80,NON
A,20201030,07,2,8910188200,1,,,,SAI Exempt,Myofrastand Inc,,35 WENDY LN,,,CLOSTER,NJ,07624,2319,USA,,,,05,R,073,7300,732990,073,7300,732990,59.008,NJ**003,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,7800.00,695.76,NON
A,20201030,07,2,8911688210,1,,,,SAI Exempt,"Interlink Commerce, Inc.",,41 Dean Ave,,,FRANKLIN,MA,02038,1905,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,18,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,42500.00,3791.00,NON
A,20201030,07,2,8911728209,1,,,,SAI Exempt,PATTY DINH,,116 SUNRISE DRIVE,,,MARRERO,LA,70072,5738,USA,,,,02,PR,073,7300,732990,073,7300,732990,59.008,LA**051,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,29500.00,2631.40,NON
A,20201030,07,2,8911758207,1,,,,SAI Exempt,PLEC TRUCKS LLC,,104 Hayes Park Dr,,,Dallas,GA,30132,4772,USA,,,,14,R,073,7300,732990,073,7300,732990,59.008,GA**223,USA,,,14,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,59500.00,5307.40,NON
A,20201030,07,2,8912228203,1,,,,SAI Exempt,SUNNY DAYS INC,,4701 10TH STREET,,,GREAT BEND,KS,67530,3445,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,KS**009,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,130500.00,11640.60,NON
A,20201030,07,2,8913908208,1,,,,SAI Exempt,TWA Safety LLC,,29679 STRAWBERRY HILL DR,,,AGOURA HILLS,CA,91301,4092,USA,,,,33,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,33,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,9000.00,802.80,NON
A,20201030,07,2,8915458208,1,,,,SAI Exempt,"Diane  V. Dorin, Inc",,4214 IRVING PL,,,CULVER CITY,CA,90232,2814,USA,,,,37,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,37,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,44800.00,3996.16,NON
A,20201030,07,2,8917838208,1,,,,SAI Exempt,J H Hamada DDS inc.,,1569 LEXXAN 216,,,SAN JOSE,CA,95121,1795,USA,,,,19,R,073,7300,732990,073,7300,732990,59.008,CA**085,USA,,,19,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,113000.00,10079.60,NON
A,20201030,07,2,8918258202,1,,,,SAI Exempt,LATONYA COLEY,,49 STRATFORD LANE WEST D,,,BOYNTON BEACH,FL,33436,6326,USA,,,,21,PR,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,21,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,10500.00,936.60,NON
A,20201030,07,2,8918628206,1,,,,SAI Exempt,CASHIO TRUCKING INC,,217 HWY 598,,,SEMINARY,MS,39479,4454,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,MS**031,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,145000.00,12934.00,NON
A,20201030,07,2,8919318209,1,,,,SAI Exempt,HOFFMAN MOVERS INC,,1933 W 35TH ST,,,ERIE,PA,16508,2011,USA,,,,16,R,073,7300,732990,073,7300,732990,59.008,PA**049,USA,,,16,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23500.00,2096.20,NON
A,20201030,07,2,8920248209,1,,,,SAI Exempt,A&GPhillips LLC,,7167 RACHEL DR,,,YPSILANTI,MI,48197,2932,USA,,,,12,R,073,7300,732990,073,7300,732990,59.008,MI**091,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,56700.00,5057.64,NON
A,20201030,07,2,8920968202,1,,,,SAI Exempt,CARLA FIELDS FITNESS INC,,"5404 HILLANDALE PARK CT, Ste B",,,LITHONIA,GA,30058,8803,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,GA**089,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,35200.00,3139.84,NON
A,20201030,07,2,8921008209,1,,,,SAI Exempt,"Cosmo Transport, Inc.",,6301 HONOLULU AVE UNIT 29,,,TUJUNGA,CA,91042,3469,USA,,,,28,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,28,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,81600.00,7278.72,NON
A,20201030,07,2,8921258203,1,,,,SAI Exempt,STUART PETROLEUM INC,,1419 NE OAK BLUFF LN,,,JENSEN BEACH,FL,34957,6520,USA,,,,18,R,073,7300,732990,073,7300,732990,59.008,FL**085,USA,,,18,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,16800.00,1498.56,NON
A,20201030,07,2,8921648202,1,,,,SAI Exempt,MARYURI RENDON,,7900 NW 3RD ST BLDG 14 APT 101,,,PEMBROKE PINES,FL,33024,1281,USA,,,,23,PR,073,7300,732990,073,7300,732990,59.008,FL**011,USA,,,23,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4200.00,374.64,NON
A,20201030,07,2,8922518200,1,,,,SAI Exempt,J&m Appliance Repair,,805 VAN NESS CIRCLE,,,LONGWOOD,FL,32750,2929,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,FL**117,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4100.00,365.72,NON
A,20201030,07,2,8924138208,1,,,,SAI Exempt,"WHITE DOVE LIMOUSINES, INC.",,1735 S NEWARK CT,,,AURORA,CO,80012,5219,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,CO**005,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,21000.00,1873.20,NON
A,20201030,07,2,8924238203,1,,,,SAI Exempt,Poppy Togs & Clogs Llc,,251 SNELLING AVE S,,,SAINT PAUL,MN,55105,2044,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,MN**123,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,47000.00,4192.40,NON
A,20201031,07,2,8926398209,1,,,,SAI Exempt,IRENE WOLF,,121 WESTVIEW DR APT 53,,,CARRBORO,NC,27510,1530,USA,,,,04,PR,073,7300,732990,073,7300,732990,59.008,NC**135,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,10200.00,909.84,NON
C,20201112,07,2,8926418202,8,,,,SAI Exempt,"Cheryl Renee's Things, LLC",,1027 S 17TH AVE,,,MAYWOOD,IL,60153,1703,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,IL**031,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,-700.00,-62.44,NON
A,20201031,07,2,8926418202,1,,,,SAI Exempt,"Cheryl Renee's Things, LLC",,1027 S 17TH AVE,,,MAYWOOD,IL,60153,1703,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,IL**031,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,700.00,62.44,NON
A,20201031,07,2,8927478200,1,,,,SAI Exempt,JOSE SANTOS,,7 KAREN WAY,,,EAST HAVEN,CT,06512,1344,USA,,,,03,PR,073,7300,732990,073,7300,732990,59.008,CT**009,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,10000.00,892.00,NON
A,20201031,07,2,8929598205,1,,,,SAI Exempt,EMIGDIO A. MARTINEZ PINEDA,,330 N 14TH ST,,,LAS VEGAS,NV,89101,4134,USA,,,,01,PR,073,7300,732990,073,7300,732990,59.008,NV**003,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,52000.00,4638.40,NON
A,20201031,07,2,8929878206,1,,,,SAI Exempt,JIM CLARK,,601 N MORTON ST,,,HOLLIS,OK,73550,2613,USA,,,,03,PR,073,7300,732990,073,7300,732990,59.008,OK**057,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,30800.00,2747.36,NON
A,20201102,07,2,8930508208,1,,,,SAI Exempt,MARIO DOLLERO,,2373 CORTE FRESCO UNIT 47,,,CHULA VISTA,CA,91914,4095,USA,,,,53,PR,073,7300,732990,073,7300,732990,59.008,CA**073,USA,,,53,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,2900.00,258.68,NON
A,20201104,07,2,8981568204,1,,,,SAI Exempt,BLACK SWAN ENTERPRISES LLC,,1938 S GREEN BAY RD,,,GRAFTON,WI,53024,2631,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,WI**079,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,89800.00,8010.16,NON
A,20201102,07,2,8930658207,1,,,,SAI Exempt,REFACE & CUSTOM CABINETS LLC,,415 CLIFFCOVE COURT,,,ROSWELL,GA,30076,4016,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,GA**121,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,103700.00,9250.04,NON
A,20201102,07,2,8930618206,1,,,,SAI Exempt,DINO AND JERRY INC,,1663 COPPERFIELD LANE,,,TOMS RIVER,NJ,08755,2194,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,NJ**029,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,100000.00,8920.00,NON
